batch_id	batch_name	cond	cell_nm	f_no_digestion	mean_f_fend_dup	max_chrom_cov_abber	f_trans	trans_align	total_contacts	cis_ab_comp	trans_ab_comp	passed_qc	mean_insu	ord	group	f_mitotic_band	f_near_band	far_mu	repli_score
3	1CDS1_2948	1CDS1	1CDS1_161	0.350548591	0.021959083	0.118126766	0.063676546	0.294298834	214930	0.125224825	0.004163325	1	2.147459439	510	early-S	0.090366573	0.788286699	26148096.32	1.287341642
3	1CDS1_2948	1CDS1	1CDS1_162	0.317072183	0.035274175	0.099186625	0.075426782	0.480531267	395284	0.148211441	0.075202759	1	2.290790983	582	late-S/G2	0.09261551	0.792985659	22078620.77	1.233197783
3	1CDS1_2948	1CDS1	1CDS1_163	0.314253644	0.029281458	0.443859841	0.096417507	0.235778531	355060	0.072959249	0.032418529	1	2.320500715	251	early-S	0.124741822	0.690552059	30629932.04	1.131531741
3	1CDS1_2948	1CDS1	1CDS1_164	0.282176041	0.025443487	0.113447778	0.070927067	0.355485965	314055	0.227008648	0.058466455	1	2.491580039	228	early-S	0.139048085	0.683242227	24162799.72	1.118956147
3	1CDS1_2948	1CDS1	1CDS1_165	0.322913455	0.025794932	0.112021619	0.078143061	0.260476482	327872	0.135158857	0.005761661	1	2.461609305	195	early-S	0.127432855	0.672304951	27305482.21	1.067715193
3	1CDS1_2948	1CDS1	1CDS1_166	0.330076874	0.030938351	0.098819874	0.068251133	0.268826805	349855	0.117728182	0.035535023	1	2.372755882	370	early-S	0.100967237	0.749978717	25660128.36	1.19978854
3	1CDS1_2948	1CDS1	1CDS1_167	0.267926069	0.027988357	0.07434093	0.072471611	0.304207713	360348	0.085948376	0.023892859	1	2.460389711	220	early-S	0.132029118	0.698489069	25540043.4	1.067086664
3	1CDS1_2948	1CDS1	1CDS1_168	0.295322431	0.020782463	0.091006116	0.069405346	0.341265304	195372	0.143159572	0.04062818	1	2.095103324	468	early-S	0.11090558	0.763878443	24596433.06	1.285936688
3	1CDS1_2948	1CDS1	1CDS1_171	0.354701028	0.011925284	0.514607372	0.06630448	0.378819544	73811	0.071606821	0.059795918	1	2.076548094	461	early-S	0.101234492	0.757073886	22591959.58	1.289694373
3	1CDS1_2948	1CDS1	1CDS1_172	0.272512632	0.035911287	1.233217436	0.056184578	0.287073459	402388	0.11579619	0.088090128	0	NA	NA	NA	NA	NA	NA	NA
3	1CDS1_2948	1CDS1	1CDS1_173	0.279358361	0.03619039	0.085057008	0.066112101	0.394501948	424476	0.052632918	0.071539026	1	2.265050364	355	early-S	0.113706373	0.74371438	21734783.42	1.188518635
3	1CDS1_2948	1CDS1	1CDS1_174	0.292778026	0.024373601	0.127423579	0.055805629	0.472520242	331902	0.120050904	0.0131639	1	2.410263993	59	G1	0.195282692	0.554896933	18783866.33	1.004687879
3	1CDS1_2948	1CDS1	1CDS1_175	0.342565696	0.021182749	0.133360251	0.072680699	0.315141753	251800	0.132914447	0.077497731	1	2.408825762	114	G1	0.145446523	0.587228115	25734317.36	1.015942462
3	1CDS1_2948	1CDS1	1CDS1_176	0.252445715	0.049189114	0.096789088	0.055423341	0.3762699	534486	0.219973997	0.039476583	1	2.166601819	727	late-S/G2	0.069476213	0.838758828	22537008	1.25999409
3	1CDS1_2948	1CDS1	1CDS1_177	0.336114663	0.012773385	0.117067382	0.032914288	0.430365312	89171	0.110286005	-0.043313785	1	2.205125987	32	G1	0.215340722	0.473367716	17698918.67	1.016234448
3	1CDS1_2948	1CDS1	1CDS1_178	0.354616016	0.016141628	0.442745243	0.084533755	0.435558835	132870	0.080258915	0.06946543	1	2.341559722	366	early-S	0.115218895	0.73592567	24292869.66	1.225808373
3	1CDS1_2948	1CDS1	1CDS1_181	0.359005108	0.011827282	0.361816961	0.048401958	0.354479856	90079	0.103593668	-0.04004431	1	2.369892819	102	G1	0.157186247	0.609427773	22620238.23	1.026376575
3	1CDS1_2948	1CDS1	1CDS1_182	0.287341283	0.042344934	0.42200118	0.068899028	0.27212749	478686	0.109960055	0.045354478	1	2.227168881	423	early-S	0.101681033	0.746900338	24756905.23	1.26514456
3	1CDS1_2948	1CDS1	1CDS1_183	0.26975855	0.02681605	0.78962709	0.039563363	0.369328253	364605	0.075096126	0.036561394	1	2.092378379	19	G1	0.222797927	0.4421668	17348728.74	1.018101453
3	1CDS1_2948	1CDS1	1CDS1_184	0.262513283	0.028136711	0.108762439	0.065199486	0.448834848	369098	0.081063685	-0.021348501	1	2.375989468	170	early-S	0.145971063	0.640034466	25800890.33	1.091968429
3	1CDS1_2948	1CDS1	1CDS1_185	0.288503267	0.024844034	0.137127213	0.062576705	0.454593849	336514	0.125229884	-0.025550475	1	2.354601826	111	G1	0.141293419	0.612608547	23683538.37	1.020292265
3	1CDS1_2948	1CDS1	1CDS1_186	0.317627603	0.022887522	0.130779004	0.032352414	0.399251416	290272	0.115694763	0.05442857	1	2.236317398	20	G1	0.256661152	0.464377463	15937885.89	1.010157329
3	1CDS1_2948	1CDS1	1CDS1_187	0.325531362	0.040969766	0.089084949	0.046028832	0.396914253	446720	0.192090103	0.042722695	1	2.181969402	601	late-S/G2	0.085014043	0.803507813	22540383.48	1.261390471
3	1CDS1_2948	1CDS1	1CDS1_188	0.316134215	0.009629338	0.43980645	0.067037209	0.384907223	32385	0.125632483	0.023073239	1	2.261858874	541	late-S/G2	0.098896044	0.784202918	22965252.2	1.285388461
3	1CDS1_2948	1CDS1	1CDS1_191	0.338455315	0.016182192	0.093425129	0.069671192	0.22558321	148354	0.159979596	0.010055139	1	2.368294471	547	late-S/G2	0.106635407	0.781520935	21094395.74	1.230829962
3	1CDS1_2948	1CDS1	1CDS1_192	0.318048307	0.02562415	0.117329048	0.070177705	0.159374673	317436	0.175205553	0.052415665	1	2.370756719	207	early-S	0.123945877	0.680610917	26894285.97	1.08526076
3	1CDS1_2948	1CDS1	1CDS1_193	0.322863641	0.023660933	0.449151848	0.058241413	0.398521241	312045	0.090563531	0.009746966	1	2.377296117	95	G1	0.160143039	0.565951474	24020218.76	1.011241291
3	1CDS1_2948	1CDS1	1CDS1_194	0.316486258	0.021650608	0.160908496	0.052174813	0.298521082	260758	0.12855623	0.020935582	1	2.457286313	209	early-S	0.128989297	0.68385489	24127484.61	1.078799619
3	1CDS1_2948	1CDS1	1CDS1_195	0.313746811	0.03072565	0.094193105	0.074032809	0.296627092	367094	0.151287979	0.011810535	1	2.276463894	293	early-S	0.123033131	0.712336768	25299335.07	1.155011016
3	1CDS1_2948	1CDS1	1CDS1_196	0.319124816	0.034364436	0.076633203	0.075502154	0.345365717	390916	0.128746904	0.053950531	1	2.208880955	482	early-S	0.094352896	0.791843948	23354660.49	1.241529834
3	1CDS1_2948	1CDS1	1CDS1_197	0.297229023	0.026741933	0.511573105	0.078057829	0.436426832	320774	0.130938351	0.015899545	1	2.497534558	250	early-S	0.122973171	0.700627835	24065207.69	1.109113308
3	1CDS1_2948	1CDS1	1CDS1_198	0.323279527	0.014239328	0.172067515	0.042775866	0.382846465	142370	0.067032348	0.013771872	1	2.269168628	53	G1	0.188076006	0.498495609	21022429.24	1.027367011
3	1CDS1_2948	1CDS1	1CDS1_201	0.340277424	0.01323723	0.351031647	0.077462996	0.377886445	117824	0.143619645	0.078218863	1	2.452758116	380	early-S	0.107196237	0.770900177	22607558.31	1.168295965
3	1CDS1_2948	1CDS1	1CDS1_202	0.253344224	0.023007122	0.128908325	0.057426849	0.252617507	302524	0.091711049	-0.014592478	1	2.330086282	72	G1	0.170730954	0.544188316	22822058.67	1.022087636
3	1CDS1_2948	1CDS1	1CDS1_203	0.294887984	0.021866988	0.111826669	0.03374726	0.403762882	273237	0.077357108	-0.013392481	1	2.292135127	33	G1	0.223434486	0.486832189	17139842.21	1.014698858
3	1CDS1_2948	1CDS1	1CDS1_204	0.291479854	0.033940989	0.848522741	0.077602998	0.321145934	406608	0.093568183	0.040729718	1	2.404068197	257	early-S	0.119783212	0.662848043	28153382.19	1.2007574
3	1CDS1_2948	1CDS1	1CDS1_205	0.319689241	0.025012001	0.138465523	0.074554211	0.373318709	268904	0.213471168	0.043391865	1	2.434304706	396	early-S	0.101807972	0.75544306	24404900.09	1.223577509
3	1CDS1_2948	1CDS1	1CDS1_206	0.305517817	0.04068012	0.563019431	0.063317184	0.345144672	461723	0.136406827	0.0150085	1	2.19249798	713	late-S/G2	0.072113209	0.828954426	24026580.57	1.189470489
3	1CDS1_2948	1CDS1	1CDS1_207	0.321429637	0.021567717	0.554559317	0.058793917	0.458789903	268174	0.100793764	-0.013083435	1	2.223109039	62	G1	0.196155609	0.536068448	20938679.97	1.023053615
3	1CDS1_2948	1CDS1	1CDS1_208	0.296	0.002631579	1.006949213	0.093333333	0.239634164	375	Inf	2.336430686	0	NA	NA	NA	NA	NA	NA	NA
3	1CDS1_2948	1CDS1	1CDS1_211	0.332254973	0.018498873	0.124688006	0.074329346	0.351678354	172220	0.120334642	0.031493693	1	2.077304481	598	late-S/G2	0.089844215	0.801860945	23839164	1.257512487
3	1CDS1_2948	1CDS1	1CDS1_212	0.245155128	0.039284514	0.096350478	0.066564634	0.297455603	432542	0.112197609	-0.002697129	1	2.193635412	483	early-S	0.108566586	0.775537384	23564683.8	1.278315031
3	1CDS1_2948	1CDS1	1CDS1_213	0.311525563	0.038492392	0.091175096	0.10064693	0.352729807	462647	0.097283298	0.058933154	1	2.195958718	437	early-S	0.112346721	0.742837405	24476546.07	1.287136211
3	1CDS1_2948	1CDS1	1CDS1_214	0.281454617	0.010184096	1.113311359	0.246457299	0.124178811	61041	0.077008733	-0.016089945	0	NA	NA	NA	NA	NA	NA	NA
3	1CDS1_2948	1CDS1	1CDS1_215	0.270733313	0.051219337	0.44056247	0.076217418	0.303178654	585378	0.157108339	0.056359073	1	2.051820528	616	late-S/G2	0.085180437	0.806171257	28727288.2	1.251943983
3	1CDS1_2948	1CDS1	1CDS1_216	0.321459472	0.017336201	0.136282705	0.059437056	0.414309532	189646	0.162489878	-0.001274989	1	2.453637774	94	G1	0.169976717	0.610814901	21032631.32	1.111548167
3	1CDS1_2948	1CDS1	1CDS1_217	0.264808916	0.022364558	0.196731589	0.075019205	0.384662053	233007	0.117163282	-0.004075633	1	2.648896173	358	early-S	0.109815125	0.733568673	24321801.05	1.218674915
3	1CDS1_2948	1CDS1	1CDS1_218	0.395283323	0.007046828	0.178599329	0.071520515	0.368412959	12430	0.140412653	0.018790984	0	NA	NA	NA	NA	NA	NA	NA
3	1CDS1_2948	1CDS1	1CDS1_221	0.340238817	0.009223294	0.459502414	0.047286252	0.32815399	66679	0.089640225	-0.043806726	1	2.397525726	69	G1	0.163581232	0.493903607	25125166.07	1.027081555
3	1CDS1_2948	1CDS1	1CDS1_222	0.31895088	0.025309696	1.035785038	0.061440132	0.390499828	283349	0.18704507	0.039576288	0	NA	NA	NA	NA	NA	NA	NA
3	1CDS1_2948	1CDS1	1CDS1_223	0.259709579	0.02552267	0.089489651	0.070951431	0.439191913	349253	0.083431883	0.035308625	1	2.372114701	83	G1	0.171231755	0.595730396	20223149.42	1.045525655
3	1CDS1_2948	1CDS1	1CDS1_224	0.326070435	0.031566752	0.103571088	0.084928155	0.30565429	351450	0.11579627	0.055133322	1	1.903420439	557	late-S/G2	0.109056679	0.790782485	24438685.34	1.301112336
3	1CDS1_2948	1CDS1	1CDS1_225	0.274311264	0.02826167	0.575581041	0.070606325	0.302873773	340791	0.14812997	0.031636943	1	2.277526746	290	early-S	0.128087166	0.708791689	24957496.88	1.160608313
3	1CDS1_2948	1CDS1	1CDS1_226	0.335255259	0.027101556	0.077255156	0.053735783	0.301508751	313348	0.083078351	-0.002952482	1	2.358604823	312	early-S	0.114241291	0.714639927	24953113.18	1.179826816
3	1CDS1_2948	1CDS1	1CDS1_227	0.299627792	0.030731262	0.546979587	0.07668082	0.310864064	354678	0.154310567	0.057672355	1	2.184423231	381	early-S	0.119529459	0.749406252	21686109.64	1.216133852
3	1CDS1_2948	1CDS1	1CDS1_228	0.290032009	0.025278829	0.079315023	0.072174611	0.289799735	274210	0.172662631	0.04843102	1	2.375397625	307	early-S	0.111338656	0.702593249	27146228.79	1.199656301
3	1CDS1_2948	1CDS1	1CDS1_231	0.331820072	0.0122191	0.39818019	0.067445296	0.324162676	86648	0.091752433	-0.018510001	1	2.150889552	441	early-S	0.104965307	0.749470991	23791044.79	1.276394306
3	1CDS1_2948	1CDS1	1CDS1_232	0.246439955	0.028429284	0.534547974	0.08225098	0.227695303	379958	0.104241744	0.096334728	1	2.355863069	192	early-S	0.147459213	0.660978879	27071183.68	1.086132641
3	1CDS1_2948	1CDS1	1CDS1_233	0.29578785	0.020700624	0.092248508	0.051752522	0.194617805	238114	0.093694348	0.053011783	1	2.46801978	179	early-S	0.118189765	0.66956025	30322499.79	1.045931819
3	1CDS1_2948	1CDS1	1CDS1_234	0.311082356	0.031410886	0.101057353	0.070314707	0.30871399	361034	0.160850754	0.091045576	1	2.199140383	404	early-S	0.107911068	0.738131066	25104563.93	1.26762105
3	1CDS1_2948	1CDS1	1CDS1_235	0.298490692	0.020912557	0.131691326	0.049298557	0.341990091	275931	0.062266949	0.019318789	1	2.374435906	65	G1	0.173896305	0.565325736	20179627.73	1.017771809
3	1CDS1_2948	1CDS1	1CDS1_236	0.254872569	0.045477687	0.093912299	0.076693519	0.399897184	521739	0.177242828	0.012071307	1	2.00105504	584	late-S/G2	0.106724026	0.789912502	21133539.82	1.201112446
3	1CDS1_2948	1CDS1	1CDS1_237	0.307289433	0.02222229	0.416632258	0.048917318	0.35485723	296254	0.062124327	-0.025574909	1	2.354802911	85	G1	0.159463692	0.520695387	25351926.3	1.011138164
3	1CDS1_2948	1CDS1	1CDS1_238	0.240011354	0.018683078	0.099365928	0.073742066	0.386468187	190312	0.117093524	0.052027208	1	2.517095657	336	early-S	0.119293234	0.725905941	23264101.04	1.192750443
3	1CDS1_2948	1CDS1	1CDS1_241	0.305953947	0.010385446	0.31343209	0.070840459	0.277676429	63156	0.135609415	0.018534661	1	2.140244926	399	early-S	0.108770508	0.743940315	26642887.14	1.249775728
3	1CDS1_2948	1CDS1	1CDS1_242	0.305657064	0.035937197	0.095660162	0.053473065	0.292652601	387410	0.131410911	-0.020844874	1	2.186704332	739	late-S/G2	0.066492694	0.836080935	25966587.72	1.213140248
3	1CDS1_2948	1CDS1	1CDS1_243	0.298939015	0.022439549	0.120152831	0.069037144	0.364832156	293668	0.143402629	0.034384212	1	2.558511163	226	early-S	0.112050043	0.725347417	23904744.39	1.019657119
3	1CDS1_2948	1CDS1	1CDS1_244	0.320960478	0.034951917	0.093050067	0.063194306	0.388387534	396349	0.162823985	0.020160825	1	2.140848359	477	early-S	0.102004995	0.776146867	22610004.91	1.271630599
3	1CDS1_2948	1CDS1	1CDS1_245	0.30891155	0.015545951	0.103192294	0.035295805	0.451651926	174270	0.121180826	0.04869591	1	2.247444085	34	G1	0.208712693	0.479957725	17805896.44	1.032316142
3	1CDS1_2948	1CDS1	1CDS1_246	0.298140411	0.031710745	0.550363381	0.0858802	0.187602405	337178	0.149283708	0.049604075	1	2.135908222	502	early-S	0.10162826	0.761926565	29999906.09	1.332004145
3	1CDS1_2948	1CDS1	1CDS1_247	0.275717855	0.022896099	0.1947296	0.082841626	0.443963308	208627	0.158946792	0.023296433	1	2.193319015	586	late-S/G2	0.089620981	0.803602136	23609525.44	1.322019249
3	1CDS1_2948	1CDS1	1CDS1_248	0.27248104	0.005280255	0.617917756	0.075175771	0.344588139	1849	-0.09909693	0.356476905	0	NA	NA	NA	NA	NA	NA	NA
3	1CDS1_2948	1CDS1	1CDS1_251	0.285664742	0.009995519	0.139807166	0.089116672	0.420477663	66340	0.118479737	0.083882533	1	2.374559331	276	early-S	0.129467931	0.696934481	22718243.02	1.165254933
3	1CDS1_2948	1CDS1	1CDS1_252	0.270837919	0.038279632	0.110379656	0.070032657	0.163957843	428699	0.201179572	0.056590826	1	2.161995303	551	late-S/G2	0.082991061	0.787806419	36809678.1	1.284817882
3	1CDS1_2948	1CDS1	1CDS1_253	0.320562338	0.024285899	0.097930176	0.065808544	0.478351943	289780	0.17721301	0.020965788	1	2.410112924	313	early-S	0.123092702	0.751815324	23422617.53	1.098646716
3	1CDS1_2948	1CDS1	1CDS1_254	0.266386972	0.041190687	0.230361022	0.085744711	0.504745149	477044	0.13616202	0.048750002	1	2.064733715	636	late-S/G2	0.091744646	0.812458132	21354321.46	1.255100584
3	1CDS1_2948	1CDS1	1CDS1_255	0.300222569	0.019787582	0.787745821	0.066806028	0.363615163	171257	0.183888006	0.032588048	1	2.191650563	659	late-S/G2	0.085511706	0.8210301	22485878.82	1.274752119
3	1CDS1_2948	1CDS1	1CDS1_256	0.326333035	0.007525672	0.650566312	0.056598153	0.247682215	13428	0.147451673	-0.032269785	0	NA	NA	NA	NA	NA	NA	NA
3	1CDS1_2948	1CDS1	1CDS1_257	0.378367851	0.012430319	0.149500474	0.075188054	0.322906078	89868	0.091370678	0.038431479	1	2.165919043	591	late-S/G2	0.090710024	0.799310232	22844057.59	1.274162843
3	1CDS1_2948	1CDS1	1CDS1_258	0.309011646	0.008165368	0.636660821	0.066475879	0.174889835	48920	0.095511676	-0.046602573	1	2.405826754	144	G1	0.140854355	0.610925552	29535671.42	1.019984678
3	1CDS1_2948	1CDS1	1CDS1_261	0.303037787	0.007599469	0.384270259	0.068854886	0.208692502	4052	0.314570245	0.027313342	0	NA	NA	NA	NA	NA	NA	NA
3	1CDS1_2948	1CDS1	1CDS1_262	0.340674007	0.004248165	0.699428869	0.075666667	0.361737493	3000	0.061828684	Inf	0	NA	NA	NA	NA	NA	NA	NA
3	1CDS1_2948	1CDS1	1CDS1_263	0.32116033	0.037726227	0.121484678	0.053154635	0.228489568	378142	0.149249928	0.054647376	1	2.222921324	666	late-S/G2	0.072061524	0.822486226	28181855	1.276094574
3	1CDS1_2948	1CDS1	1CDS1_264	0.314203704	0.025969264	0.130490961	0.069517271	0.434971265	325545	0.154679097	0.020307342	1	2.402843229	97	G1	0.160395862	0.590216263	22554962.35	1.025863103
3	1CDS1_2948	1CDS1	1CDS1_265	0.286054073	0.019863382	0.136180828	0.039347992	0.450251083	203924	0.076995848	-0.012094948	1	2.305138396	26	G1	0.218911989	0.459988194	17723239.76	1.020389631
3	1CDS1_2948	1CDS1	1CDS1_266	0.343934911	0.006088335	0.298035246	0.066798127	0.354727418	4057	0.27113398	0.230611662	0	NA	NA	NA	NA	NA	NA	NA
3	1CDS1_2948	1CDS1	1CDS1_267	0.326061998	0.005565969	0.382195021	0.063528511	0.211788794	2613	0.28747603	Inf	0	NA	NA	NA	NA	NA	NA	NA
3	1CDS1_2948	1CDS1	1CDS1_268	0.336302224	0.012336116	0.217982364	0.080813476	0.44908239	73020	0.182472209	0.001651994	1	2.208832135	449	early-S	0.106870229	0.764797898	25177390.3	1.255596817
3	1CDS1_2948	1CDS1	1CDS1_271	0.298555076	0.005958271	0.238998796	0.059849906	0.233031027	5330	0.146328435	Inf	0	NA	NA	NA	NA	NA	NA	NA
3	1CDS1_2948	1CDS1	1CDS1_272	0.361356549	0.007325485	0.496445454	0.065575899	0.366293751	7701	0.056121656	Inf	0	NA	NA	NA	NA	NA	NA	NA
3	1CDS1_2948	1CDS1	1CDS1_273	0.383736337	0.010472134	0.649222731	0.063555114	0.275744924	6042	0.107272275	0.12526175	0	NA	NA	NA	NA	NA	NA	NA
3	1CDS1_2948	1CDS1	1CDS1_274	0.291605487	0.033190074	0.068850523	0.075198788	0.293119381	381562	0.171974265	0.042720744	1	2.285848035	270	early-S	0.141650233	0.713315792	23400169.76	1.11669843
3	1CDS1_2948	1CDS1	1CDS1_275	0.24611093	0.040493928	0.117097088	0.080927365	0.207875694	433055	0.107673375	0.018495652	1	2.298757006	529	late-S/G2	0.093493901	0.775256269	28158563.76	1.290340185
3	1CDS1_2948	1CDS1	1CDS1_276	0.316417501	0.00700311	0.857801086	0.085033548	0.368986524	7303	0.050163755	0.166343816	0	NA	NA	NA	NA	NA	NA	NA
3	1CDS1_2948	1CDS1	1CDS1_277	0.298363273	0.018724339	0.365908037	0.062368093	0.349486301	134091	0.092664707	0.04024348	1	2.460107101	488	early-S	0.100296736	0.786468843	22570103.45	1.259895596
3	1CDS1_2948	1CDS1	1CDS1_278	0.33636131	0.008229645	0.217545692	0.075768223	0.224203112	15653	0.131593301	0.111242272	0	NA	NA	NA	NA	NA	NA	NA
3	1CDS1_2948	1CDS1	1CDS1_281	0.408842155	0.009218389	0.497815258	0.057414211	0.42966152	25586	0.12618779	-0.010652615	1	2.263431885	342	early-S	0.122556685	0.705043002	23222105.17	1.247706533
3	1CDS1_2948	1CDS1	1CDS1_282	0.171118418	0.005265838	1.477745232	0.081832913	0.172158614	22216	0.11622367	-0.045965266	0	NA	NA	NA	NA	NA	NA	NA
3	1CDS1_2948	1CDS1	1CDS1_283	0.249938649	0.052084584	0.407856126	0.070912274	0.34335664	587147	0.154800576	0.052947416	1	2.132911384	452	early-S	0.101618595	0.753363927	27259736.72	1.288151998
3	1CDS1_2948	1CDS1	1CDS1_284	0.324581242	0.020945141	0.282327136	0.085568538	0.444504178	248374	0.15612804	0.025372791	1	2.569430711	133	G1	0.138200581	0.6296876	26098807.03	1.014827817
3	1CDS1_2948	1CDS1	1CDS1_285	0.328712339	0.027885734	0.557699096	0.038770494	0.436534697	345830	0.074524522	0.008283368	1	2.235414924	27	G1	0.230732616	0.465663082	17385329.05	1.013509199
3	1CDS1_2948	1CDS1	1CDS1_286	0.304987694	0.021516969	0.426829938	0.05040304	0.470139285	238934	0.100495617	0.009843914	1	2.360300419	41	G1	0.206867292	0.480315556	19828297.29	1.016203899
3	1CDS1_2948	1CDS1	1CDS1_287	0.401077182	0.011966805	0.959892315	0.074472027	0.256906507	40485	0.187975367	-0.007736295	1	2.248263222	444	early-S	0.105293185	0.757083994	27119637.9	1.261459976
3	1CDS1_2948	1CDS1	1CDS1_288	0.372200264	0.007033911	0.507519274	0.076416337	0.481331587	1518	0.038242681	Inf	0	NA	NA	NA	NA	NA	NA	NA
3	1CDS1_2948	1CDS1	1CDS1_291	0.42901308	0.0057001	0.455450229	0.052306229	0.142584619	4206	-0.052366308	Inf	0	NA	NA	NA	NA	NA	NA	NA
3	1CDS1_2948	1CDS1	1CDS1_292	0.317293392	0.023511261	0.107855631	0.08072612	0.337446171	255605	0.16035133	0.043566348	1	2.461760027	241	early-S	0.14340981	0.684529644	22657142.25	1.132025711
3	1CDS1_2948	1CDS1	1CDS1_293	0.314950976	0.031376195	0.324465171	0.054321179	0.281905834	310008	0.127476914	0.044171356	1	2.069734721	540	late-S/G2	0.095256706	0.785535624	23704573.4	1.308476436
3	1CDS1_2948	1CDS1	1CDS1_294	0.308603307	0.029104623	0.14726725	0.07138553	0.250218968	305356	0.147255841	0.063383356	1	2.149917665	410	early-S	0.107302035	0.757607884	28936195.19	1.229993518
3	1CDS1_2948	1CDS1	1CDS1_295	0.299158317	0.033870635	0.054305707	0.078327343	0.390817008	392047	0.139971854	0.003695656	1	2.292066071	379	early-S	0.115517597	0.744100221	21454161.72	1.227177055
3	1CDS1_2948	1CDS1	1CDS1_296	0.24144416	0.009969646	1.667843276	0.695126546	0.035578373	475124	0.01463548	-0.002698876	0	NA	NA	NA	NA	NA	NA	NA
3	1CDS1_2948	1CDS1	1CDS1_297	0.254350459	0.046709476	0.506068825	0.075451223	0.389390368	531721	0.101086158	0.022122055	1	2.10745263	433	early-S	0.108969496	0.741667112	23935960.66	1.285812874
3	1CDS1_2948	1CDS1	1CDS1_298	0.262680551	0.004614292	0.437464805	0.087642713	0.330621113	2978	0.190588789	Inf	0	NA	NA	NA	NA	NA	NA	NA
3	1CDS1_2948	1CDS1	1CDS1_301	0.332205683	0.007966839	0.226852132	0.062356283	0.33132687	7393	0.059648459	-0.03542925	0	NA	NA	NA	NA	NA	NA	NA
3	1CDS1_2948	1CDS1	1CDS1_302	0.251178256	0.016714381	0.362417238	0.046468557	0.310509725	154965	0.095243749	-0.012248308	1	2.316719948	92	G1	0.162536452	0.541209667	25408926.83	1.037354486
3	1CDS1_2948	1CDS1	1CDS1_303	0.291335336	0.041522597	0.427208629	0.075096194	0.31140753	446494	0.098459615	0.049068482	1	2.070244308	594	late-S/G2	0.092699334	0.800161558	24751556.54	1.273363441
3	1CDS1_2948	1CDS1	1CDS1_304	0.316112624	0.023146686	0.112510063	0.068889397	0.365800778	245074	0.120574669	0.010753704	1	2.430911906	210	early-S	0.13473675	0.67040133	25540618.89	1.110970596
3	1CDS1_2948	1CDS1	1CDS1_305	0.244612496	0.035389722	0.450692362	0.08489092	0.147432861	445454	0.128827091	0.020514076	1	2.480503129	151	G1	0.135899413	0.631845429	32887924.06	1.123719874
3	1CDS1_2948	1CDS1	1CDS1_306	0.271198082	0.02755506	0.135548732	0.034702616	0.479459763	353835	0.081275393	0.00251823	1	2.224171396	17	G1	0.267555747	0.457717342	15550025.06	1.01278216
3	1CDS1_2948	1CDS1	1CDS1_307	0.291045961	0.037272978	0.083058108	0.067508645	0.286091613	403415	0.101769485	0.065499543	1	2.183212527	484	early-S	0.100766333	0.776776035	24785204.43	1.277880321
3	1CDS1_2948	1CDS1	1CDS1_308	0.30733945	0.003664727	1.023614961	0.096330275	0.248817992	1526	-0.007232101	Inf	0	NA	NA	NA	NA	NA	NA	NA
3	1CDS1_2948	1CDS1	1CDS1_311	0.308294625	0.004121768	0.273462554	0.070822281	0.265585906	7540	0.112800525	0.021062254	0	NA	NA	NA	NA	NA	NA	NA
3	1CDS1_2948	1CDS1	1CDS1_312	0.344112672	0.02190725	0.092713289	0.062419038	0.352187534	212291	0.122846823	0.018383658	1	2.38321668	442	early-S	0.093421053	0.777234574	24839567.61	1.215121264
3	1CDS1_2948	1CDS1	1CDS1_313	0.278291967	0.012290825	0.105688577	0.068905562	0.161879127	74769	0.031426873	0.0429244	1	2.471335381	222	early-S	0.112598753	0.688426888	29002493.07	1.090285682
3	1CDS1_2948	1CDS1	1CDS1_314	0.290931634	0.023138652	0.530395389	0.054874426	0.30102155	276012	0.140551502	0.034954721	1	2.413792183	136	G1	0.137005721	0.617871066	27198538.11	1.033976918
3	1CDS1_2948	1CDS1	1CDS1_315	0.318161201	0.032246909	0.139142239	0.065530639	0.19779663	368300	0.085572521	0.021773871	1	2.345604959	377	early-S	0.10392785	0.773981281	23534141.48	1.157004107
3	1CDS1_2948	1CDS1	1CDS1_316	0.318115893	0.031224763	0.106792923	0.056215877	0.188983379	312474	0.110293837	0.050256525	1	2.147785225	387	early-S	0.114319833	0.730891963	24472392.53	1.269949089
